CALDT,TDBID_10,TDASK_10
20151013,99.5625,99.625
20151014,100.203125,100.265625
20151015,99.7890625,99.8515625
20151016,99.671875,99.734375
20151019,99.75,99.8125
20151020,99.34375,99.40625
20151021,99.75,99.8125
20151022,99.71875,99.78125
20151023,99.1796875,99.2421875
20151026,99.46875,99.53125
20151027,99.6171875,99.6796875
20151028,99.0546875,99.1171875
20151029,98.4375,98.5
20151030,98.71875,98.78125
20151102,98.453125,98.515625
20151103,98.1171875,98.1796875
20151104,97.9765625,98.0390625
20151105,97.921875,97.984375
20151106,97.125,97.1875
20151109,96.9609375,97.0234375
20151110,97,97.0625
20151112,97.15625,97.21875
20151113,97.5546875,97.6171875
20151116,97.5234375,97.5859375
20151117,97.5390625,97.6015625
20151118,97.4765625,97.5390625
20151119,97.703125,97.765625
20151120,97.5703125,97.6328125
20151123,97.78125,97.84375
20151124,97.796875,97.859375
20151125,97.8515625,97.9140625
20151127,97.9609375,98.0234375
20151130,134.5625,134.640625
20151201,135.203125,135.28125
20151202,134.8125,134.890625
20151203,133.3515625,133.4296875
20151204,133.75,133.828125
20151207,134.21875,134.296875
20151208,134.3515625,134.4296875
20151209,134.390625,134.46875
20151210,134.2265625,134.3046875
20151211,135.3359375,135.4140625
20151214,134.296875,134.375
20151215,133.765625,133.84375
20151216,133.375,133.453125
20151217,134.171875,134.25
20151218,134.34375,134.421875
20151221,134.453125,134.53125
20151222,134.0234375,134.0859375
20151223,133.7421875,133.8203125
20151224,133.8671875,133.9453125
20151228,133.9765625,134.0546875
20151229,133.140625,133.21875
20151230,133.234375,133.3125
20151231,99.78125,99.84375
20160104,100.0390625,100.1015625
20160105,100.078125,100.140625
20160106,100.6640625,100.7265625
20160107,100.8984375,100.9609375
20160108,101.140625,101.203125
20160111,100.640625,100.703125
20160112,101.25,101.3125
20160113,101.3671875,101.4296875
20160114,101.3984375,101.4609375
20160115,101.8671875,101.9296875
20160119,101.6796875,101.7421875
20160120,102.3359375,102.3984375
20160121,101.890625,101.953125
20160122,101.703125,101.765625
20160125,102.15625,102.21875
20160126,102.2265625,102.2890625
20160127,102.1640625,102.2265625
20160128,102.375,102.4375
20160129,137.078125,137.1015625
20160201,136.75,136.828125
20160202,137.9140625,137.9921875
20160203,137.5,137.578125
20160204,137.875,137.96875
20160205,137.9296875,138.0078125
20160208,138.9375,139.015625
20160209,139.15625,139.21875
20160210,139.8203125,139.875
20160211,139.9765625,140.0234375
20160212,138.8359375,138.8828125
20160216,138.53125,138.625
20160217,138.0546875,138.1015625
20160218,139.03125,139.078125
20160219,138.84375,138.890625
20160222,138.8046875,138.8515625
20160223,139.09375,139.1171875
20160224,138.78125,138.796875
20160225,139.140625,139.171875
20160226,138.5859375,138.6484375
20160229,138.9140625,138.921875
20160301,137.8984375,137.9296875
20160302,137.6953125,137.7578125
20160303,137.78125,137.796875
20160304,137.296875,137.3671875
20160307,137,137.03125
20160308,137.7890625,137.8359375
20160309,137.3046875,137.3515625
20160310,136.6328125,136.7265625
20160311,136.1328125,136.1484375
20160314,136.390625,136.4375
20160315,136.2890625,136.3359375
20160316,136.8515625,136.8984375
20160317,137.0703125,137.1171875
20160318,137.28125,137.328125
20160321,136.7734375,136.8671875
20160322,136.5078125,136.5546875
20160323,137.21875,137.2734375
20160324,136.953125,137
20160328,137.1015625,137.1953125
20160329,137.9921875,138.0625
20160330,137.796875,137.8515625
20160331,98.6640625,98.7265625
20160401,98.6328125,98.6953125
20160404,98.7109375,98.7734375
20160405,99.109375,99.171875
20160406,98.7890625,98.8515625
20160407,99.40625,99.46875
20160408,99.1328125,99.1953125
20160411,99.0625,99.125
20160412,98.6171875,98.6796875
20160413,98.703125,98.765625
20160414,98.4765625,98.5390625
20160415,98.8125,98.875
20160418,98.6484375,98.7109375
20160419,98.515625,98.578125
20160420,97.9765625,98.0390625
20160421,97.8515625,97.9140625
20160422,97.6328125,97.6953125
20160425,97.390625,97.453125
20160426,97.2578125,97.3203125
20160427,97.9609375,98.0234375
20160428,98.1875,98.25
20160429,98.09375,98.15625
20160502,97.7421875,97.8046875
20160503,98.421875,98.484375
20160504,98.609375,98.671875
20160505,98.890625,98.953125
20160506,98.5859375,98.6484375
20160509,98.8359375,98.8984375
20160510,98.7578125,98.8203125
20160511,98.9765625,99.0390625
20160512,98.7265625,98.7890625
20160513,99.1796875,99.2421875
20160516,98.6796875,98.7421875
20160517,98.5078125,98.5703125
20160518,97.78125,97.84375
20160519,97.8046875,97.8671875
20160520,97.9140625,97.9765625
20160523,97.9296875,97.9921875
20160524,97.6875,97.75
20160525,97.6796875,97.7421875
20160526,98.015625,98.078125
20160527,97.859375,97.921875
20160531,145.6484375,145.7265625
20160601,145.7578125,145.8359375
20160602,146.1796875,146.2578125
20160603,147.28125,147.359375
20160606,146.8828125,146.9609375
20160607,147.1015625,147.1796875
20160608,147.2734375,147.3515625
20160609,147.453125,147.53125
20160610,148.015625,148.09375
20160613,148.296875,148.375
20160614,148.328125,148.40625
20160615,148.7734375,148.8515625
20160616,148.6796875,148.75
20160617,148.3046875,148.3515625
20160620,147.3359375,147.4140625
20160621,147.15625,147.234375
20160622,147.3984375,147.4921875
20160623,146.6484375,146.7265625
20160624,148.8671875,148.9453125
20160627,150.25,150.328125
20160628,150.0078125,150.03125
20160629,149.46875,149.484375
20160630,150.015625,150.09375
20160701,150.2265625,150.3203125
20160705,151.0625,151.140625
20160706,151.09375,151.171875
20160707,150.8515625,150.9296875
20160708,151.265625,151.296875
20160711,150.3359375,150.4140625
20160712,149.390625,149.46875
20160713,149.7890625,149.8671875
20160714,149.0390625,149.1171875
20160715,148.921875,149.015625
20160718,148.5703125,148.6484375
20160719,148.921875,149
20160720,148.5078125,148.5859375
20160721,148.7734375,148.8515625
20160722,148.6875,148.765625
20160725,148.609375,148.6875
20160726,148.734375,148.75
20160727,149.4609375,149.5390625
20160728,149.3203125,149.3984375
20160729,149.9765625,150.0546875
20160801,149.140625,149.21875
20160802,148.71875,148.796875
20160803,148.84375,148.921875
20160804,149.375,149.453125
20160805,148.3671875,148.4453125
20160808,148.21875,148.296875
20160809,148.7578125,148.8359375
20160810,149.15625,149.234375
20160811,148.4609375,148.5078125
20160812,148.9609375,149.0078125
20160815,148.4609375,148.5078125
20160816,148.28125,148.328125
20160817,148.609375,148.65625
20160818,148.859375,148.90625
20160819,148.3203125,148.4140625
20160822,148.7734375,148.8359375
20160823,148.640625,148.7265625
20160824,148.4765625,148.546875
20160825,148.3203125,148.390625
20160826,147.7265625,147.8203125
20160829,148.4296875,148.515625
20160830,148.3671875,148.4140625
20160831,148.15625,148.2265625
20160901,148.2734375,148.296875
20160902,147.7890625,147.8828125
20160906,148.578125,148.625
20160907,148.53125,148.5546875
20160908,147.78125,147.828125
20160909,146.8515625,146.8984375
20160912,147.0546875,147.1015625
20160913,146.234375,146.28125
20160914,146.59375,146.640625
20160915,146.640625,146.6953125
20160916,146.6484375,146.6953125
20160919,146.3125,146.390625
20160920,146.5,146.5390625
20160921,146.8203125,146.8671875
20160922,147.0625,147.1328125
20160923,147,147.046875
20160926,147.46875,147.515625
20160927,147.75,147.84375
20160928,147.6171875,147.6640625
20160929,147.78125,147.828125
20160930,145.765625,145.84375
20161003,145.5234375,145.6015625
20161004,144.7890625,144.8671875
20161005,144.5,144.578125
20161006,144.09375,144.171875
20161007,144.2578125,144.3359375
20161011,143.7421875,143.8203125
20161012,143.703125,143.78125
20161013,144.0078125,144.0859375
20161014,143.265625,143.34375
20161017,143.640625,143.71875
20161018,143.984375,144.015625
20161019,143.9296875,143.9453125
20161020,143.7109375,143.7421875
20161021,143.984375,144.0078125
20161024,143.6328125,143.6640625
20161025,143.7421875,143.765625
20161026,143.3203125,143.3359375
20161027,142.609375,142.6875
20161028,142.6875,142.765625
20161031,142.9140625,142.9921875
20161101,142.9609375,143.0078125
20161102,143.2421875,143.25
20161103,143.0546875,143.1328125
20161104,143.4453125,143.5234375
20161107,142.890625,142.8984375
20161108,142.5078125,142.5859375
20161109,140.1640625,140.2421875
20161110,139.109375,139.140625
20161114,137.828125,137.875
20161115,138.2578125,138.3046875
20161116,138.328125,138.3515625
20161117,137.421875,137.4453125
20161118,136.7734375,136.8359375
20161121,137.2265625,137.2578125
20161122,137.3125,137.359375
20161123,136.8359375,136.8828125
20161125,136.703125,136.734375
20161128,137.1875,137.21875
20161129,137.3203125,137.3671875
20161130,136.4296875,136.4765625
20161201,135.6171875,135.6875
20161202,136.265625,136.3125
20161205,136.1796875,136.2265625
20161206,136.2265625,136.2734375
20161207,136.7421875,136.7890625
20161208,135.96875,136.015625
20161209,135.4609375,135.5078125
20161212,135.3828125,135.4296875
20161213,135.3828125,135.4296875
20161214,134.2578125,134.3046875
20161215,134,134.046875
20161216,134.0234375,134.0703125
20161219,134.5546875,134.6015625
20161220,134.3359375,134.3828125
20161221,134.5625,134.609375
20161222,134.390625,134.4375
20161223,134.53125,134.578125
20161227,134.2265625,134.28125
20161228,134.7578125,134.8203125
20161229,135.03125,135.0703125
20161230,96.0859375,96.1484375
