Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,TDBID_5,TDASK_5,TDBID_30,TDASK_30,TDBID_10,TDASK_10,Federal Funds (Effective),TCMNOM_M6,TCMNOM_Y10,TCMNOM_Y1,SPX Close,SPX Volume,CBOE S&P500 Volatility Index - Close,CBOE S&P100 Volatility Index - Close,CBOE NASDAQ Volatility Index - Close,CBOE DJIA Volatility Index - Close,TDBID_1,TDASK_1,delta_raw,delta_flg
385.489990234,386.920013428,375.589996338,376.820007324,6.00276283473,2294.36418772,382.880517091,104.109375,104.15625,103.4609375,103.5234375,101.6796875,101.7421875,0.36,0.37,2.06,0.48,1881.33,891805760.0,26.05,25.88,29.32,25.18,102.40625,102.4375,8.66998291,1
390.970001221,390.970001221,379.019989014,381.100219727,1.37233015195,527.712342534,384.724915771,104.109375,104.15625,103.4609375,103.5234375,101.6796875,101.7421875,0.36,0.37,2.06,0.48,1881.33,891805760.0,26.05,25.88,29.32,25.18,102.40625,102.4375,9.869781494,1
384.799987793,385.5,370.0,375.290008545,5.85920022698,2222.7817784,381.177205488,104.109375,104.15625,103.4609375,103.5234375,101.6796875,101.7421875,0.36,0.37,2.06,0.48,1881.33,891805760.0,26.05,25.88,29.32,25.18,102.40625,102.4375,9.509979248,1
2560.56005859,2564.0,2510.02001953,2522.97998047,27.0612660849,68771.5971314,2540.35939793,104.109375,104.15625,103.4609375,103.5234375,101.6796875,101.7421875,0.36,0.37,2.06,0.48,1881.33,891805760.0,26.05,25.88,29.32,25.18,102.40625,102.4375,37.58007812,1
45162.0,49590.0,44691.0,49179.0,4.80715573032,225043.386078,46593.0053467,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-4017.0,0
380.010986328,425.656005859,375.37399292,419.894989014,11.3147491012,4561.93780114,394.498266826,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-39.884002686,0
377.290008545,422.980010986,372.529998779,419.089996338,18.0780647163,7223.91794033,390.978527896,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-41.799987793,0
381.043792725,425.127197266,375.929992676,419.050109863,4.00334556262,1611.38190567,400.282800231,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-38.006317138,0
375.290008545,425.100006104,369.0,418.890014648,9.93864115134,3957.4907157,390.978762415,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-43.600006103,0
2522.97998047,2858.65991211,2490.2199707,2812.29003906,57.5867075015,154281.296998,2624.56530226,104.4296875,104.4765625,104.984375,105.046875,102.3359375,102.3984375,0.37,0.35,2.01,0.43,1859.33,1092011008.0,27.59,28.47,30.84,26.98,102.4296875,102.4921875,-289.31005859,0
49053.0,49831.0,48136.0,48595.0,2.94515755329,144235.217207,48907.3531738,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,458.0,1
419.502990723,423.333007812,402.851989746,411.436004639,6.02156168648,2490.22778632,413.933067273,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,8.066986084,1
419.059997559,421.25,404.589996338,409.519989014,7.20804200462,2975.81023966,413.440968132,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,9.540008545,1
419.050109863,425.779998779,406.050018311,412.309997559,3.20278344134,1330.12550657,414.848752607,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,6.740112304,1
418.890014648,424.779998779,403.209991455,409.279998779,6.16246796521,2543.67037176,413.376911502,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,9.610015869,1
2812.69995117,2838.97998047,2696.93994141,2730.40991211,58.0690048242,160939.447774,2767.89803948,104.296875,104.34375,103.765625,103.828125,101.890625,101.953125,0.37,0.38,2.02,0.44,1868.99,865664320.0,26.69,27.32,30.23,25.46,102.421875,102.4453125,82.29003906,1
48595.0,48595.0,44438.0,45389.0,2.98114185671,138695.20745,46564.96183,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,3206.0,1
411.434997559,411.859985352,380.0,387.204986572,7.24245582497,2844.06542007,395.194039622,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,24.230010987,1
409.519989014,410.070007324,374.450012207,382.440002441,11.042643016,4310.56586467,393.597376442,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,27.079986573,1
410.654602051,411.189880371,375.524169922,383.25,3.25645286351,1284.61866946,394.683333964,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,27.404602051,1
409.190002441,413.989990234,373.859985352,383.119995117,9.43093013283,3699.21492903,394.068625959,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,26.070007324,1
2728.9699707,2731.0,2489.01000977,2526.87011719,66.4140942643,173398.13385,2609.08033128,104.109375,104.15625,103.484375,103.546875,101.703125,101.765625,0.38,0.41,2.07,0.47,1906.9,821294080.0,22.34,23.18,25.74,21.93,102.3828125,102.40625,202.09985351,1
47872.0,47875.0,46288.0,46622.0,2.58259892692,121831.745139,47106.3751356,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,1250.0,1
401.223999023,405.0,390.5,395.5,4.66674773906,1854.12470397,397.485411804,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,5.723999023,1
402.160003662,402.309997559,385.5,390.899993896,6.1624707312,2430.27907618,395.743520292,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,11.260009766,1
401.252288818,401.252288818,387.170013428,394.010009766,2.59963270189,1029.38065499,395.133012373,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,7.242279052,1
403.049987793,403.049987793,386.410003662,391.399993896,5.09330039604,2009.34284566,396.241235818,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,11.649993897,1
2673.4699707,2674.90991211,2570.0,2591.06005859,33.4615091353,88103.8157916,2632.80217395,104.328125,104.375,104.3125,104.375,102.15625,102.21875,0.38,0.42,2.03,0.47,1877.08,773700224.0,24.15,24.47,27.54,23.46,102.3984375,102.421875,82.40991211,1
46622.0,47329.0,46301.0,46620.0,2.33773474869,109262.201401,46725.3553304,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,2.0,1
395.540985107,399.0,391.600006104,394.075012207,3.50671410843,1387.71389463,395.623347135,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,1.4659729,1
390.890014648,397.700012207,386.200012207,391.769989014,5.17538811946,2031.05111379,392.850740963,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,-0.879974366,0
393.368774414,406.699981689,390.450012207,395.950012207,2.22373025592,881.575969025,394.156528102,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,-2.581237793,0
391.410003662,397.0,387.779998779,391.540008545,5.07623413984,1994.7561995,393.201512676,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,-0.130004883,0
2590.9699707,2645.0,2570.01000977,2600.0,26.1536185022,68172.3729639,2606.04882951,104.375,104.421875,104.296875,104.359375,102.2265625,102.2890625,0.38,0.45,2.01,0.47,1903.63,707140736.0,22.5,23.72,26.42,21.85,102.359375,102.3984375,-9.0300293,0
46626.0,47151.0,46491.0,46715.0,2.68469001714,125742.358922,46808.9436144,104.4765625,104.5234375,103.96875,104.03125,102.1640625,102.2265625,0.38,0.43,2.02,0.47,1882.95,813037568.0,23.11,24.38,27.27,22.19,102.359375,102.3828125,-89.0,0
394.075012207,398.608001709,392.013000488,396.109985352,4.3347311317,1713.91406102,395.343284761,104.4765625,104.5234375,103.96875,104.03125,102.1640625,102.2265625,0.38,0.43,2.02,0.47,1882.95,813037568.0,23.11,24.38,27.27,22.19,102.359375,102.3828125,-2.034973145,0
391.769989014,397.0,390.309997559,394.339996338,3.60112586923,1419.90076266,394.053757222,104.4765625,104.5234375,103.96875,104.03125,102.1640625,102.2265625,0.38,0.43,2.02,0.47,1882.95,813037568.0,23.11,24.38,27.27,22.19,102.359375,102.3828125,-2.570007324,0
391.529998779,397.179992676,390.700012207,394.570007324,4.72431058171,1862.74957417,394.34232449,104.4765625,104.5234375,103.96875,104.03125,102.1640625,102.2265625,0.38,0.43,2.02,0.47,1882.95,813037568.0,23.11,24.38,27.27,22.19,102.359375,102.3828125,-3.040008545,0
2600.0,2635.0,2593.43994141,2615.82006836,21.0815296915,55169.1592637,2615.34741403,104.4765625,104.5234375,103.96875,104.03125,102.1640625,102.2265625,0.38,0.43,2.02,0.47,1882.95,813037568.0,23.11,24.38,27.27,22.19,102.359375,102.3828125,-15.82006836,0
46714.0,46877.0,45000.0,45175.0,6.00728004107,275503.276115,45637.5284722,104.515625,104.5625,104.2734375,104.3359375,102.375,102.4375,0.38,0.45,2.0,0.47,1893.36,833137472.0,22.42,23.51,26.32,21.63,102.3671875,102.3984375,1539.0,1
396.140014648,396.651000977,380.559997559,382.0,4.21845983382,1625.6875644,385.678689226,104.515625,104.5625,104.2734375,104.3359375,102.375,102.4375,0.38,0.45,2.0,0.47,1893.36,833137472.0,22.42,23.51,26.32,21.63,102.3671875,102.3984375,14.140014648,1
394.299987793,395.559997559,376.0,379.510009766,8.37072735294,3199.15966174,383.231594531,104.515625,104.5625,104.2734375,104.3359375,102.375,102.4375,0.38,0.45,2.0,0.47,1893.36,833137472.0,22.42,23.51,26.32,21.63,102.3671875,102.3984375,14.789978027,1
394.589996338,395.0,377.119995117,379.609985352,6.41107004933,2462.91283622,384.326626735,104.515625,104.5625,104.2734375,104.3359375,102.375,102.4375,0.38,0.45,2.0,0.47,1893.36,833137472.0,22.42,23.51,26.32,21.63,102.3671875,102.3984375,14.980010986,1
2616.75,2621.0,2501.01000977,2522.79003906,29.7743862259,75739.3968579,2545.60740852,104.515625,104.5625,104.2734375,104.3359375,102.375,102.4375,0.38,0.45,2.0,0.47,1893.36,833137472.0,22.42,23.51,26.32,21.63,102.3671875,102.3984375,93.95996094,1
45166.0,46800.0,43596.0,46186.0,4.56844798057,207339.171392,45603.3214545,103.6484375,103.6953125,105.1328125,105.1953125,137.078125,137.1015625,0.29,0.43,1.94,0.47,1940.24,1230857984.0,20.2,21.1,23.64,19.57,102.4375,102.453125,-1020.0,0
382.0,385.897003174,366.5,382.722991943,6.20029322053,2343.19872178,378.454611551,103.6484375,103.6953125,105.1328125,105.1953125,137.078125,137.1015625,0.29,0.43,1.94,0.47,1940.24,1230857984.0,20.2,21.1,23.64,19.57,102.4375,102.453125,-0.722991943,0
379.489990234,383.989990234,363.730010986,378.329986572,10.2315215903,3840.41268034,375.632131619,103.6484375,103.6953125,105.1328125,105.1953125,137.078125,137.1015625,0.29,0.43,1.94,0.47,1940.24,1230857984.0,20.2,21.1,23.64,19.57,102.4375,102.453125,1.160003662,1
379.619995117,385.049987793,363.25,379.029998779,8.51374966872,3199.62822632,376.907086584,103.6484375,103.6953125,105.1328125,105.1953125,137.078125,137.1015625,0.29,0.43,1.94,0.47,1940.24,1230857984.0,20.2,21.1,23.64,19.57,102.4375,102.453125,0.589996338,1
2523.97998047,2569.9699707,2412.80004883,2535.06005859,55.160163136,137750.752053,2506.14448669,103.6484375,103.6953125,105.1328125,105.1953125,137.078125,137.1015625,0.29,0.43,1.94,0.47,1940.24,1230857984.0,20.2,21.1,23.64,19.57,102.4375,102.453125,-11.08007812,0
45101.0,45900.0,44872.0,45262.0,5.35370415219,243225.678192,45394.2385932,103.4296875,103.4765625,104.7734375,104.8359375,136.75,136.828125,0.38,0.47,1.97,0.47,1939.38,724321536.0,19.98,20.63,23.06,19.86,102.4140625,102.4375,-161.0,0
372.480010986,381.536010742,371.036010742,379.010009766,4.91046712267,1854.46940856,377.570821699,103.4296875,103.4765625,104.7734375,104.8359375,136.75,136.828125,0.38,0.47,1.97,0.47,1939.38,724321536.0,19.98,20.63,23.06,19.86,102.4140625,102.4375,-6.52999878,0
368.489990234,378.200012207,366.529998779,371.850006104,5.81218141235,2165.57271175,372.506235737,103.4296875,103.4765625,104.7734375,104.8359375,136.75,136.828125,0.38,0.47,1.97,0.47,1939.38,724321536.0,19.98,20.63,23.06,19.86,102.4140625,102.4375,-3.36001587,0
367.880004883,379.0,366.260009766,371.329986572,5.67841576383,2112.98973997,373.154509417,103.4296875,103.4765625,104.7734375,104.8359375,136.75,136.828125,0.38,0.47,1.97,0.47,1939.38,724321536.0,19.98,20.63,23.06,19.86,102.4140625,102.4375,-3.449981689,0
2461.0,2535.59008789,2457.0,2499.37011719,32.9069463113,82312.6018067,2501.62756476,103.4296875,103.4765625,104.7734375,104.8359375,136.75,136.828125,0.38,0.47,1.97,0.47,1939.38,724321536.0,19.98,20.63,23.06,19.86,102.4140625,102.4375,-38.37011719,0
45262.0,45498.0,45030.0,45222.0,5.47939029217,248125.134062,45267.9549967,103.9453125,103.9921875,107.0,107.0625,137.9140625,137.9921875,0.38,0.47,1.87,0.54,1903.03,816298560.0,21.98,23.04,25.08,21.33,102.421875,102.4609375,40.0,1
379.002990723,381.600006104,375.002990723,378.473999023,3.77229407976,1427.97429398,378.682581892,103.9453125,103.9921875,107.0,107.0625,137.9140625,137.9921875,0.38,0.47,1.87,0.54,1903.03,816298560.0,21.98,23.04,25.08,21.33,102.421875,102.4609375,0.5289917,1
371.850006104,375.0,369.730010986,373.049987793,4.70476547593,1755.48806824,373.139280976,103.9453125,103.9921875,107.0,107.0625,137.9140625,137.9921875,0.38,0.47,1.87,0.54,1903.03,816298560.0,21.98,23.04,25.08,21.33,102.421875,102.4609375,-1.199981689,0
371.329986572,374.410003662,371.170013428,372.920013428,4.93672747869,1840.78863685,372.872226906,103.9453125,103.9921875,107.0,107.0625,137.9140625,137.9921875,0.38,0.47,1.87,0.54,1903.03,816298560.0,21.98,23.04,25.08,21.33,102.421875,102.4609375,-1.590026856,0
2499.2199707,2523.0,2490.01000977,2500.41992188,18.5094878662,46371.5984612,2504.47716429,103.9453125,103.9921875,107.0,107.0625,137.9140625,137.9921875,0.38,0.47,1.87,0.54,1903.03,816298560.0,21.98,23.04,25.08,21.33,102.421875,102.4609375,-1.19995118,0
45222.0,45433.0,44100.0,44372.0,4.12428233215,185292.896842,44881.9527968,103.859375,103.90625,105.8046875,105.8671875,137.5,137.578125,0.38,0.46,1.88,0.54,1912.53,936651584.0,21.65,23.27,25.05,20.99,102.4296875,102.453125,850.0,1
378.473999023,379.886993408,365.154998779,369.20098877,7.11488850514,2657.1132536,374.540059322,103.859375,103.90625,105.8046875,105.8671875,137.5,137.578125,0.38,0.46,1.88,0.54,1912.53,936651584.0,21.65,23.27,25.05,20.99,102.4296875,102.453125,9.273010253,1
373.049987793,374.0,365.0,368.519989014,5.72615581584,2121.29629543,371.29261464,103.859375,103.90625,105.8046875,105.8671875,137.5,137.578125,0.38,0.46,1.88,0.54,1912.53,936651584.0,21.65,23.27,25.05,20.99,102.4296875,102.453125,4.529998779,1
372.899993896,373.010009766,365.630004883,368.880004883,5.24366538832,1942.84003713,371.109277089,103.859375,103.90625,105.8046875,105.8671875,137.5,137.578125,0.38,0.46,1.88,0.54,1912.53,936651584.0,21.65,23.27,25.05,20.99,102.4296875,102.453125,4.019989013,1
2500.40991211,2505.0,2458.0,2474.51000977,19.5827751348,48719.6725709,2487.94852918,103.859375,103.90625,105.8046875,105.8671875,137.5,137.578125,0.38,0.46,1.88,0.54,1912.53,936651584.0,21.65,23.27,25.05,20.99,102.4296875,102.453125,25.89990234,1
44377.0,46250.0,44330.0,45963.0,3.64287961933,164748.896769,45070.8380615,104.0859375,104.1328125,106.5859375,106.6484375,137.875,137.96875,0.38,0.43,1.87,0.52,1915.45,886268416.0,21.84,23.21,25.35,20.94,102.4296875,102.453125,-1586.0,0
369.089996338,392.0,368.0,390.486999512,6.37419333033,2438.37700237,379.879795278,104.0859375,104.1328125,106.5859375,106.6484375,137.875,137.96875,0.38,0.43,1.87,0.52,1915.45,886268416.0,21.84,23.21,25.35,20.94,102.4296875,102.453125,-21.397003174,0
368.420013428,391.880004883,367.950012207,388.0,10.2317593127,3903.37508226,377.536302206,104.0859375,104.1328125,106.5859375,106.6484375,137.875,137.96875,0.38,0.43,1.87,0.52,1915.45,886268416.0,21.84,23.21,25.35,20.94,102.4296875,102.453125,-19.579986572,0
368.820007324,390.630004883,368.739990234,387.549987793,6.2960336783,2392.19758076,377.141994222,104.0859375,104.1328125,106.5859375,106.6484375,137.875,137.96875,0.38,0.43,1.87,0.52,1915.45,886268416.0,21.84,23.21,25.35,20.94,102.4296875,102.453125,-18.729980469,0
2474.94995117,2610.0,2470.0,2598.0,24.4535482613,61769.2956766,2520.35564595,104.0859375,104.1328125,106.5859375,106.6484375,137.875,137.96875,0.38,0.43,1.87,0.52,1915.45,886268416.0,21.84,23.21,25.35,20.94,102.4296875,102.453125,-123.05004883,0
45963.0,46040.0,45288.0,45405.0,3.71595353042,169654.877905,45625.6749159,104.0234375,104.0703125,106.71875,106.78125,137.9296875,138.0078125,0.38,0.45,1.86,0.55,1880.05,878323648.0,23.38,25.99,27.65,22.13,102.390625,102.4140625,558.0,1
390.337005615,392.5,385.869995117,388.0,3.7451504758,1460.70260847,389.476224594,104.0234375,104.0703125,106.71875,106.78125,137.9296875,138.0078125,0.38,0.45,1.86,0.55,1880.05,878323648.0,23.38,25.99,27.65,22.13,102.390625,102.4140625,2.337005615,1
387.980010986,389.5,382.989990234,385.0,6.12803078429,2373.05067942,387.047484165,104.0234375,104.0703125,106.71875,106.78125,137.9296875,138.0078125,0.38,0.45,1.86,0.55,1880.05,878323648.0,23.38,25.99,27.65,22.13,102.390625,102.4140625,2.980010986,1
387.989990234,389.359985352,382.989990234,384.160003662,5.263262258,2030.97240975,385.946181382,104.0234375,104.0703125,106.71875,106.78125,137.9296875,138.0078125,0.38,0.45,1.86,0.55,1880.05,878323648.0,23.38,25.99,27.65,22.13,102.390625,102.4140625,3.829986572,1
2598.0,2610.0,2550.0,2585.60009766,24.7057182637,63961.626866,2588.57586788,104.0234375,104.0703125,106.71875,106.78125,137.9296875,138.0078125,0.38,0.45,1.86,0.55,1880.05,878323648.0,23.38,25.99,27.65,22.13,102.390625,102.4140625,12.39990234,1
44428.0,44772.0,43980.0,44017.0,4.24709125606,188925.069763,44475.449943,104.3984375,104.4453125,108.7265625,108.7890625,138.9375,139.015625,0.38,0.42,1.75,0.51,1853.44,1030158592.0,26.0,27.4,31.46,24.66,102.421875,102.4453125,411.0,1
377.084014893,381.99899292,374.100006104,374.960998535,3.1956087016,1210.18092063,379.017788795,104.3984375,104.4453125,108.7265625,108.7890625,138.9375,139.015625,0.38,0.42,1.75,0.51,1853.44,1030158592.0,26.0,27.4,31.46,24.66,102.421875,102.4453125,2.123016358,1
375.0,378.989990234,369.989990234,370.880004883,5.70363968282,2136.58641926,375.579078081,104.3984375,104.4453125,108.7265625,108.7890625,138.9375,139.015625,0.38,0.42,1.75,0.51,1853.44,1030158592.0,26.0,27.4,31.46,24.66,102.421875,102.4453125,4.119995117,1
377.489990234,379.350006104,370.5,371.109985352,5.1523277225,1931.28189101,376.151777161,104.3984375,104.4453125,108.7265625,108.7890625,138.9375,139.015625,0.38,0.42,1.75,0.51,1853.44,1030158592.0,26.0,27.4,31.46,24.66,102.421875,102.4453125,6.380004882,1
2539.52001953,2553.0,2522.0,2530.13989258,9.79084639273,24874.246807,2539.96080833,104.3984375,104.4453125,108.7265625,108.7890625,138.9375,139.015625,0.38,0.42,1.75,0.51,1853.44,1030158592.0,26.0,27.4,31.46,24.66,102.421875,102.4453125,9.38012695,1
44017.0,44158.0,43321.0,43877.0,4.4985389139,196640.292911,43748.9302029,104.4453125,104.4921875,109.3203125,109.3828125,139.15625,139.21875,0.38,0.43,1.74,0.52,1852.21,857851712.0,26.54,29.87,31.91,25.21,102.453125,102.46875,140.0,1
374.959991455,380.0,374.408996582,378.997009277,4.25832288384,1609.67726255,377.685716578,104.4453125,104.4921875,109.3203125,109.3828125,139.15625,139.21875,0.38,0.43,1.74,0.52,1852.21,857851712.0,26.54,29.87,31.91,25.21,102.453125,102.46875,-4.037017822,0
370.929992676,377.0,369.119995117,373.220001221,4.84749955509,1808.52336541,373.045522499,104.4453125,104.4921875,109.3203125,109.3828125,139.15625,139.21875,0.38,0.43,1.74,0.52,1852.21,857851712.0,26.54,29.87,31.91,25.21,102.453125,102.46875,-2.290008545,0
371.079986572,374.929992676,370.130004883,372.760009766,6.11808968706,2276.69564673,371.975263362,104.4453125,104.4921875,109.3203125,109.3828125,139.15625,139.21875,0.38,0.43,1.74,0.52,1852.21,857851712.0,26.54,29.87,31.91,25.21,102.453125,102.46875,-1.680023194,0
2530.13989258,2555.0,2521.0,2538.45996094,8.98135265482,22796.5281013,2536.17285212,104.4453125,104.4921875,109.3203125,109.3828125,139.15625,139.21875,0.38,0.43,1.74,0.52,1852.21,857851712.0,26.54,29.87,31.91,25.21,102.453125,102.46875,-8.32006836,0
43877.0,44900.0,43642.0,44114.0,4.04378090057,178774.637252,44122.645402,104.5859375,104.6328125,110.703125,110.765625,139.8203125,139.875,0.38,0.42,1.71,0.52,1851.86,772848128.0,26.29,28.11,31.26,25.07,102.4375,102.4609375,-237.0,0
378.928009033,389.449005127,376.996002197,383.496002197,6.07996055155,2329.53003141,382.092699572,104.5859375,104.6328125,110.703125,110.765625,139.8203125,139.875,0.38,0.42,1.71,0.52,1851.86,772848128.0,26.29,28.11,31.26,25.07,102.4375,102.4609375,-4.567993164,0
373.200012207,383.850006104,372.119995117,379.700012207,8.05253458797,3050.18504435,377.664931213,104.5859375,104.6328125,110.703125,110.765625,139.8203125,139.875,0.38,0.42,1.71,0.52,1851.86,772848128.0,26.29,28.11,31.26,25.07,102.4375,102.4609375,-6.5,0
372.760009766,383.339996338,371.869995117,378.380004883,7.01103426979,2637.58810151,376.111038653,104.5859375,104.6328125,110.703125,110.765625,139.8203125,139.875,0.38,0.42,1.71,0.52,1851.86,772848128.0,26.29,28.11,31.26,25.07,102.4375,102.4609375,-5.619995117,0
2538.04003906,2605.0,2538.01000977,2587.55004883,19.148626207,49242.2115718,2567.81632132,104.5859375,104.6328125,110.703125,110.765625,139.8203125,139.875,0.38,0.42,1.71,0.52,1851.86,772848128.0,26.29,28.11,31.26,25.07,102.4375,102.4609375,-49.51000977,0
44117.0,44176.0,42838.0,43337.0,4.71558137519,205129.782345,43445.7803874,104.5546875,104.6015625,110.46875,110.53125,139.9765625,140.0234375,0.38,0.39,1.63,0.47,1829.08,967843712.0,28.14,30.78,31.87,27.39,102.453125,102.484375,780.0,1
383.496002197,387.00100708,380.059997559,384.111999512,3.01749170091,1156.96216526,383.710402398,104.5546875,104.6015625,110.46875,110.53125,139.9765625,140.0234375,0.38,0.39,1.63,0.47,1829.08,967843712.0,28.14,30.78,31.87,27.39,102.453125,102.484375,-0.615997315,0
379.420013428,380.5,373.540008545,377.980010986,6.08775267331,2297.99688828,377.881337039,104.5546875,104.6015625,110.46875,110.53125,139.9765625,140.0234375,0.38,0.39,1.63,0.47,1829.08,967843712.0,28.14,30.78,31.87,27.39,102.453125,102.484375,1.440002442,1
378.429992676,379.5,361.100006104,378.220001221,7.4114800327,2780.33459213,375.421356244,104.5546875,104.6015625,110.46875,110.53125,139.9765625,140.0234375,0.38,0.39,1.63,0.47,1829.08,967843712.0,28.14,30.78,31.87,27.39,102.453125,102.484375,0.209991455,1
2587.98999023,2599.0,2558.76000977,2578.82006836,14.0407976635,36313.0121952,2584.46210408,104.5546875,104.6015625,110.46875,110.53125,139.9765625,140.0234375,0.38,0.39,1.63,0.47,1829.08,967843712.0,28.14,30.78,31.87,27.39,102.453125,102.484375,9.16992187,1
43344.0,44075.0,43220.0,44045.0,5.09986896532,222854.501545,43719.2738878,104.15625,104.203125,108.3515625,108.4140625,138.8359375,138.8828125,0.38,0.39,1.74,0.51,1864.78,810026560.0,25.4,26.9,29.74,24.58,102.4296875,102.4609375,-701.0,0
384.111999512,391.316986084,382.329986572,387.559997559,4.98304731171,1928.62021802,386.443933238,104.15625,104.203125,108.3515625,108.4140625,138.8359375,138.8828125,0.38,0.39,1.74,0.51,1864.78,810026560.0,25.4,26.9,29.74,24.58,102.4296875,102.4609375,-3.447998047,0
377.799987793,383.480010986,377.070007324,382.579986572,5.07822652415,1934.59943847,380.611852667,104.15625,104.203125,108.3515625,108.4140625,138.8359375,138.8828125,0.38,0.39,1.74,0.51,1864.78,810026560.0,25.4,26.9,29.74,24.58,102.4296875,102.4609375,-4.779998779,0
378.230010986,382.0,377.459991455,382.0,4.43687326327,1686.07108568,380.020307075,104.15625,104.203125,108.3515625,108.4140625,138.8359375,138.8828125,0.38,0.39,1.74,0.51,1864.78,810026560.0,25.4,26.9,29.74,24.58,102.4296875,102.4609375,-3.769989014,0
2578.98999023,2600.0,2561.19995117,2587.59008789,16.1916649022,41882.4780822,2585.95485007,104.15625,104.203125,108.3515625,108.4140625,138.8359375,138.8828125,0.38,0.39,1.74,0.51,1864.78,810026560.0,25.4,26.9,29.74,24.58,102.4296875,102.4609375,-8.60009766,0
45891.0,46695.0,45891.0,46660.0,5.05700687011,233906.905456,46291.7743381,104.1484375,104.1953125,107.578125,107.640625,138.53125,138.625,0.38,0.42,1.78,0.51,1895.58,854329536.0,24.11,25.07,28.67,23.29,102.4140625,102.4375,-769.0,0
