KYTREASNOX,CALDT,TDBID,TDASK
2000003,11/15/2012,102.421875,102.4453125
2000003,11/16/2012,102.3984375,102.421875
2000003,11/19/2012,102.390625,102.421875
2000003,11/20/2012,102.3828125,102.40625
2000003,11/21/2012,102.359375,102.3828125
2000003,11/23/2012,102.3359375,102.3671875
2000003,11/26/2012,102.34375,102.3515625
2000003,11/27/2012,102.3203125,102.3515625
2000003,11/28/2012,102.3203125,102.3515625
2000003,11/29/2012,102.328125,102.34375
2000003,11/30/2012,101.7734375,101.78125
2000003,12/03/2012,101.765625,101.7734375
2000003,12/04/2012,101.765625,101.7734375
2000003,12/05/2012,101.7421875,101.765625
2000003,12/06/2012,101.7578125,101.765625
2000003,12/07/2012,101.7265625,101.75
2000003,12/10/2012,101.734375,101.7421875
2000003,12/11/2012,101.7109375,101.75
2000003,12/12/2012,101.734375,101.765625
2000003,12/13/2012,101.734375,101.7578125
2000003,12/14/2012,101.7265625,101.7578125
2000003,12/17/2012,101.7421875,101.75
2000003,12/18/2012,101.71875,101.75
2000003,12/19/2012,101.6875,101.71875
2000003,12/20/2012,101.6875,101.7109375
2000003,12/21/2012,101.671875,101.703125
2000003,12/24/2012,101.6640625,101.6875
2000003,12/26/2012,101.6640625,101.6875
2000003,12/27/2012,101.671875,101.703125
2000003,12/28/2012,101.640625,101.671875
2000003,12/31/2012,99.9296875,99.9453125
2000003,01/02/2013,99.9453125,99.953125
2000003,01/03/2013,99.9453125,99.953125
2000003,01/04/2013,99.953125,99.9609375
2000003,01/07/2013,99.9375,99.9609375
2000003,01/08/2013,99.953125,99.9609375
2000003,01/09/2013,99.9609375,99.96875
2000003,01/10/2013,99.9609375,99.96875
2000003,01/11/2013,99.953125,99.9765625
2000003,01/14/2013,99.9296875,99.9609375
2000003,01/15/2013,99.9453125,99.9609375
2000003,01/16/2013,99.9453125,99.953125
2000003,01/17/2013,99.9453125,99.953125
2000003,01/18/2013,99.953125,99.9609375
2000003,01/22/2013,99.9609375,99.96875
2000003,01/23/2013,99.9609375,99.96875
2000003,01/24/2013,99.953125,99.96875
2000003,01/25/2013,99.953125,99.96875
2000003,01/28/2013,99.953125,99.96875
2000003,01/29/2013,99.953125,99.96875
2000003,01/30/2013,99.953125,99.984375
2000003,01/31/2013,101.546875,101.578125
2000003,02/01/2013,101.5546875,101.578125
2000003,02/04/2013,101.5546875,101.578125
2000003,02/05/2013,101.5546875,101.578125
2000003,02/06/2013,101.546875,101.5625
2000003,02/07/2013,101.546875,101.5546875
2000003,02/08/2013,101.515625,101.546875
2000003,02/11/2013,101.5078125,101.5390625
